NavDate,FundName,ISIN,"NavValue (in €)","IndexValue (in €)","DividendValue (in €)"
30/05/1991,"Carmignac Patrimoine",FR0010135103,91.99,100.85,
31/05/1991,"Carmignac Patrimoine",FR0010135103,92.66,101.71,
03/06/1991,"Carmignac Patrimoine",FR0010135103,92.72,101.72,
04/06/1991,"Carmignac Patrimoine",FR0010135103,92.35,101.39,
05/06/1991,"Carmignac Patrimoine",FR0010135103,92.3,101.34,
06/06/1991,"Carmignac Patrimoine",FR0010135103,92.06,101.36,
07/06/1991,"Carmignac Patrimoine",FR0010135103,91.73,101.23,
10/06/1991,"Carmignac Patrimoine",FR0010135103,91.48,101.12,
11/06/1991,"Carmignac Patrimoine",FR0010135103,91.81,101.61,
12/06/1991,"Carmignac Patrimoine",FR0010135103,91.78,101.72,
13/06/1991,"Carmignac Patrimoine",FR0010135103,92.25,101.87,
14/06/1991,"Carmignac Patrimoine",FR0010135103,92.74,102.4,
17/06/1991,"Carmignac Patrimoine",FR0010135103,92.63,102.44,
18/06/1991,"Carmignac Patrimoine",FR0010135103,92.31,102.66,
19/06/1991,"Carmignac Patrimoine",FR0010135103,91.58,101.52,
20/06/1991,"Carmignac Patrimoine",FR0010135103,91.51,102.11,
21/06/1991,"Carmignac Patrimoine",FR0010135103,91.98,101.63,
24/06/1991,"Carmignac Patrimoine",FR0010135103,91.21,101.29,
25/06/1991,"Carmignac Patrimoine",FR0010135103,91.24,101.76,
26/06/1991,"Carmignac Patrimoine",FR0010135103,91.47,101.43,
27/06/1991,"Carmignac Patrimoine",FR0010135103,91.78,101.75,
28/06/1991,"Carmignac Patrimoine",FR0010135103,91.22,102.4,
01/07/1991,"Carmignac Patrimoine",FR0010135103,91.84,102.71,
02/07/1991,"Carmignac Patrimoine",FR0010135103,91.83,102.85,
03/07/1991,"Carmignac Patrimoine",FR0010135103,91.55,102.1,
04/07/1991,"Carmignac Patrimoine",FR0010135103,91.62,102,
05/07/1991,"Carmignac Patrimoine",FR0010135103,91.66,101.35,
08/07/1991,"Carmignac Patrimoine",FR0010135103,91.36,101.13,
09/07/1991,"Carmignac Patrimoine",FR0010135103,91.55,101.62,
10/07/1991,"Carmignac Patrimoine",FR0010135103,91.85,101.88,
11/07/1991,"Carmignac Patrimoine",FR0010135103,91.6,102.32,
12/07/1991,"Carmignac Patrimoine",FR0010135103,92,101.9,
15/07/1991,"Carmignac Patrimoine",FR0010135103,91.96,102.06,
16/07/1991,"Carmignac Patrimoine",FR0010135103,91.97,102.32,
17/07/1991,"Carmignac Patrimoine",FR0010135103,91.75,101.79,
18/07/1991,"Carmignac Patrimoine",FR0010135103,91.46,101.52,
19/07/1991,"Carmignac Patrimoine",FR0010135103,91.47,101.01,
22/07/1991,"Carmignac Patrimoine",FR0010135103,91.56,101.05,
23/07/1991,"Carmignac Patrimoine",FR0010135103,91.53,100.88,
24/07/1991,"Carmignac Patrimoine",FR0010135103,91.26,100.72,
25/07/1991,"Carmignac Patrimoine",FR0010135103,91.5,101.11,
26/07/1991,"Carmignac Patrimoine",FR0010135103,91.57,101.15,
29/07/1991,"Carmignac Patrimoine",FR0010135103,91.59,101.25,
30/07/1991,"Carmignac Patrimoine",FR0010135103,92.04,101.57,
31/07/1991,"Carmignac Patrimoine",FR0010135103,92.07,101.58,
01/08/1991,"Carmignac Patrimoine",FR0010135103,91.96,101.91,
02/08/1991,"Carmignac Patrimoine",FR0010135103,92.31,101.07,
05/08/1991,"Carmignac Patrimoine",FR0010135103,91.92,100.94,
06/08/1991,"Carmignac Patrimoine",FR0010135103,91.49,100.81,
07/08/1991,"Carmignac Patrimoine",FR0010135103,91.8,101.01,
08/08/1991,"Carmignac Patrimoine",FR0010135103,91.5,101.19,
09/08/1991,"Carmignac Patrimoine",FR0010135103,91.52,100.91,
12/08/1991,"Carmignac Patrimoine",FR0010135103,91.42,100.83,
13/08/1991,"Carmignac Patrimoine",FR0010135103,91.43,101.12,
16/08/1991,"Carmignac Patrimoine",FR0010135103,91.62,100.89,
19/08/1991,"Carmignac Patrimoine",FR0010135103,89.62,100.49,
20/08/1991,"Carmignac Patrimoine",FR0010135103,89.92,101.13,
21/08/1991,"Carmignac Patrimoine",FR0010135103,90.56,101.23,
22/08/1991,"Carmignac Patrimoine",FR0010135103,90.98,101.39,
23/08/1991,"Carmignac Patrimoine",FR0010135103,91.1,101.72,
26/08/1991,"Carmignac Patrimoine",FR0010135103,91.53,101.64,
27/08/1991,"Carmignac Patrimoine",FR0010135103,91.53,101.56,
28/08/1991,"Carmignac Patrimoine",FR0010135103,91.51,101.54,
29/08/1991,"Carmignac Patrimoine",FR0010135103,91.29,102.12,
30/08/1991,"Carmignac Patrimoine",FR0010135103,91.6,102.51,
02/09/1991,"Carmignac Patrimoine",FR0010135103,91.75,102.56,
03/09/1991,"Carmignac Patrimoine",FR0010135103,91.6,102.17,
04/09/1991,"Carmignac Patrimoine",FR0010135103,91.37,102.06,
05/09/1991,"Carmignac Patrimoine",FR0010135103,91.08,102.1,
06/09/1991,"Carmignac Patrimoine",FR0010135103,90.92,101.31,
09/09/1991,"Carmignac Patrimoine",FR0010135103,90.3,101.01,
10/09/1991,"Carmignac Patrimoine",FR0010135103,89.87,100.77,
11/09/1991,"Carmignac Patrimoine",FR0010135103,89.92,100.8,
12/09/1991,"Carmignac Patrimoine",FR0010135103,90,100.8,
13/09/1991,"Carmignac Patrimoine",FR0010135103,90.08,100.77,
16/09/1991,"Carmignac Patrimoine",FR0010135103,89.75,100.66,
17/09/1991,"Carmignac Patrimoine",FR0010135103,89.48,100.79,
18/09/1991,"Carmignac Patrimoine",FR0010135103,89.66,100.84,
19/09/1991,"Carmignac Patrimoine",FR0010135103,89.99,101.12,
20/09/1991,"Carmignac Patrimoine",FR0010135103,90.27,100.7,
23/09/1991,"Carmignac Patrimoine",FR0010135103,90.01,100.58,
24/09/1991,"Carmignac Patrimoine",FR0010135103,90.05,100.86,
25/09/1991,"Carmignac Patrimoine",FR0010135103,90.13,101.11,
26/09/1991,"Carmignac Patrimoine",FR0010135103,90.13,101.19,
27/09/1991,"Carmignac Patrimoine",FR0010135103,90.05,100.77,
30/09/1991,"Carmignac Patrimoine",FR0010135103,89.71,100.77,
01/10/1991,"Carmignac Patrimoine",FR0010135103,89.89,101.18,
02/10/1991,"Carmignac Patrimoine",FR0010135103,89.62,101.32,
03/10/1991,"Carmignac Patrimoine",FR0010135103,89.74,101.56,
04/10/1991,"Carmignac Patrimoine",FR0010135103,89.84,101.65,
07/10/1991,"Carmignac Patrimoine",FR0010135103,89.57,101.6,
08/10/1991,"Carmignac Patrimoine",FR0010135103,89.05,101.89,
09/10/1991,"Carmignac Patrimoine",FR0010135103,88.83,101.43,
10/10/1991,"Carmignac Patrimoine",FR0010135103,88.62,101.77,
11/10/1991,"Carmignac Patrimoine",FR0010135103,88.73,102.02,
14/10/1991,"Carmignac Patrimoine",FR0010135103,88.96,102.14,
15/10/1991,"Carmignac Patrimoine",FR0010135103,89.44,102.89,
16/10/1991,"Carmignac Patrimoine",FR0010135103,89.36,102.77,
17/10/1991,"Carmignac Patrimoine",FR0010135103,89.55,102.97,
18/10/1991,"Carmignac Patrimoine",FR0010135103,89.55,102.91,
21/10/1991,"Carmignac Patrimoine",FR0010135103,89.43,102.85,
22/10/1991,"Carmignac Patrimoine",FR0010135103,89.34,102.7,
23/10/1991,"Carmignac Patrimoine",FR0010135103,89.58,102.9,
24/10/1991,"Carmignac Patrimoine",FR0010135103,89.53,102.67,
25/10/1991,"Carmignac Patrimoine",FR0010135103,89.38,102.88,
28/10/1991,"Carmignac Patrimoine",FR0010135103,89.33,103.04,
29/10/1991,"Carmignac Patrimoine",FR0010135103,89.72,102.86,
30/10/1991,"Carmignac Patrimoine",FR0010135103,90.02,102.6,
31/10/1991,"Carmignac Patrimoine",FR0010135103,89.82,102.60850234,
01/11/1991,"Carmignac Patrimoine",FR0010135103,89.82,102.04,
04/11/1991,"Carmignac Patrimoine",FR0010135103,90.05,101.78,
05/11/1991,"Carmignac Patrimoine",FR0010135103,90.04,101.89,
06/11/1991,"Carmignac Patrimoine",FR0010135103,89.78,101.8,
07/11/1991,"Carmignac Patrimoine",FR0010135103,90.06,101.52,
11/11/1991,"Carmignac Patrimoine",FR0010135103,90.41,101.75,
12/11/1991,"Carmignac Patrimoine",FR0010135103,90.44,101.94,
13/11/1991,"Carmignac Patrimoine",FR0010135103,90.42,101.9,
14/11/1991,"Carmignac Patrimoine",FR0010135103,90.68,101.51,
15/11/1991,"Carmignac Patrimoine",FR0010135103,90.42,100.05,
18/11/1991,"Carmignac Patrimoine",FR0010135103,89.63,99.65,
19/11/1991,"Carmignac Patrimoine",FR0010135103,89,98.97,
20/11/1991,"Carmignac Patrimoine",FR0010135103,88.68,98.81,
21/11/1991,"Carmignac Patrimoine",FR0010135103,88.82,98.76,
22/11/1991,"Carmignac Patrimoine",FR0010135103,88.31,98.2,
25/11/1991,"Carmignac Patrimoine",FR0010135103,87.81,98.15,
26/11/1991,"Carmignac Patrimoine",FR0010135103,88.02,98.12,
27/11/1991,"Carmignac Patrimoine",FR0010135103,88.14,98.69,
28/11/1991,"Carmignac Patrimoine",FR0010135103,88.07,98.54,
29/11/1991,"Carmignac Patrimoine",FR0010135103,88.33,98.18,
02/12/1991,"Carmignac Patrimoine",FR0010135103,88.09,97.95,
03/12/1991,"Carmignac Patrimoine",FR0010135103,88.31,98.38,
04/12/1991,"Carmignac Patrimoine",FR0010135103,88.6,98.51,
05/12/1991,"Carmignac Patrimoine",FR0010135103,88.44,97.51,
06/12/1991,"Carmignac Patrimoine",FR0010135103,88.61,97.09,
09/12/1991,"Carmignac Patrimoine",FR0010135103,88.36,97.07,
10/12/1991,"Carmignac Patrimoine",FR0010135103,87.99,96.78,
11/12/1991,"Carmignac Patrimoine",FR0010135103,87.78,96.38,
12/12/1991,"Carmignac Patrimoine",FR0010135103,87.95,97,
13/12/1991,"Carmignac Patrimoine",FR0010135103,88.57,97.66,
16/12/1991,"Carmignac Patrimoine",FR0010135103,88.27,97.65,
17/12/1991,"Carmignac Patrimoine",FR0010135103,88.39,97.41,
18/12/1991,"Carmignac Patrimoine",FR0010135103,88.32,97.19,
19/12/1991,"Carmignac Patrimoine",FR0010135103,88.25,96.37,
20/12/1991,"Carmignac Patrimoine",FR0010135103,88.1,95.73,
23/12/1991,"Carmignac Patrimoine",FR0010135103,88.03,95.73,
25/12/1991,"Carmignac Patrimoine",FR0010135103,88.03,95.82,
26/12/1991,"Carmignac Patrimoine",FR0010135103,88.2,96.48,
27/12/1991,"Carmignac Patrimoine",FR0010135103,88.79,97.46,
30/12/1991,"Carmignac Patrimoine",FR0010135103,89.27,97.72,
31/12/1991,"Carmignac Patrimoine",FR0010135103,89.4,98.11,
01/01/1992,"Carmignac Patrimoine",FR0010135103,89.4,98.16,
02/01/1992,"Carmignac Patrimoine",FR0010135103,89.73,98.56,
03/01/1992,"Carmignac Patrimoine",FR0010135103,89.77,99.17,
06/01/1992,"Carmignac Patrimoine",FR0010135103,90.08,99.14,
07/01/1992,"Carmignac Patrimoine",FR0010135103,89.94,99.1,
08/01/1992,"Carmignac Patrimoine",FR0010135103,89.92,98.42,
09/01/1992,"Carmignac Patrimoine",FR0010135103,91.16,99.56,
10/01/1992,"Carmignac Patrimoine",FR0010135103,91.86,99.26,
13/01/1992,"Carmignac Patrimoine",FR0010135103,91.67,99.09,
14/01/1992,"Carmignac Patrimoine",FR0010135103,92.04,100.28,
15/01/1992,"Carmignac Patrimoine",FR0010135103,92.9,100.89,
16/01/1992,"Carmignac Patrimoine",FR0010135103,92.82,100.75,
17/01/1992,"Carmignac Patrimoine",FR0010135103,92.93,100.52,
20/01/1992,"Carmignac Patrimoine",FR0010135103,92.83,100.53,
21/01/1992,"Carmignac Patrimoine",FR0010135103,92.97,100.13,
22/01/1992,"Carmignac Patrimoine",FR0010135103,92.91,100.84,
23/01/1992,"Carmignac Patrimoine",FR0010135103,92.95,101.04,
24/01/1992,"Carmignac Patrimoine",FR0010135103,93.47,101,
27/01/1992,"Carmignac Patrimoine",FR0010135103,93.7,101.31,
28/01/1992,"Carmignac Patrimoine",FR0010135103,94.1,100.87,
29/01/1992,"Carmignac Patrimoine",FR0010135103,93.79,100.64,
30/01/1992,"Carmignac Patrimoine",FR0010135103,93.78,101.84,
31/01/1992,"Carmignac Patrimoine",FR0010135103,93.88,101.34,
03/02/1992,"Carmignac Patrimoine",FR0010135103,93.68,101.24,
04/02/1992,"Carmignac Patrimoine",FR0010135103,93.49,101.35,
05/02/1992,"Carmignac Patrimoine",FR0010135103,93.38,101.34,
06/02/1992,"Carmignac Patrimoine",FR0010135103,92.99,101,
07/02/1992,"Carmignac Patrimoine",FR0010135103,93.6,100.67,
10/02/1992,"Carmignac Patrimoine",FR0010135103,93.86,100.75,
11/02/1992,"Carmignac Patrimoine",FR0010135103,94.13,101.17,
12/02/1992,"Carmignac Patrimoine",FR0010135103,94.25,101.53,
13/02/1992,"Carmignac Patrimoine",FR0010135103,94.18,101.66,
14/02/1992,"Carmignac Patrimoine",FR0010135103,94.17,101.5,
17/02/1992,"Carmignac Patrimoine",FR0010135103,93.95,101.55,
18/02/1992,"Carmignac Patrimoine",FR0010135103,93.86,101.65,
19/02/1992,"Carmignac Patrimoine",FR0010135103,94.01,101.43,
20/02/1992,"Carmignac Patrimoine",FR0010135103,94.48,101.75,
21/02/1992,"Carmignac Patrimoine",FR0010135103,94.91,102.04,
24/02/1992,"Carmignac Patrimoine",FR0010135103,95.2,102.02,
25/02/1992,"Carmignac Patrimoine",FR0010135103,95.17,101.57,
26/02/1992,"Carmignac Patrimoine",FR0010135103,95.77,102.4,
27/02/1992,"Carmignac Patrimoine",FR0010135103,95.89,102.32,
28/02/1992,"Carmignac Patrimoine",FR0010135103,95.81,102.2,
02/03/1992,"Carmignac Patrimoine",FR0010135103,95.7,102.25,
03/03/1992,"Carmignac Patrimoine",FR0010135103,95.71,102.32,
04/03/1992,"Carmignac Patrimoine",FR0010135103,95.84,102.41,
05/03/1992,"Carmignac Patrimoine",FR0010135103,95.86,101.87,
06/03/1992,"Carmignac Patrimoine",FR0010135103,95.58,101.41,
09/03/1992,"Carmignac Patrimoine",FR0010135103,95.52,101.3,
10/03/1992,"Carmignac Patrimoine",FR0010135103,95.82,101.64,
11/03/1992,"Carmignac Patrimoine",FR0010135103,96.04,100.83,
12/03/1992,"Carmignac Patrimoine",FR0010135103,95.45,100.79,
13/03/1992,"Carmignac Patrimoine",FR0010135103,95.65,100.49,
16/03/1992,"Carmignac Patrimoine",FR0010135103,95.13,100.4,
17/03/1992,"Carmignac Patrimoine",FR0010135103,95.43,100.29,
18/03/1992,"Carmignac Patrimoine",FR0010135103,95.85,100.04,
19/03/1992,"Carmignac Patrimoine",FR0010135103,95.68,100.84,
20/03/1992,"Carmignac Patrimoine",FR0010135103,95.89,100.74,
23/03/1992,"Carmignac Patrimoine",FR0010135103,95.61,100.67,
24/03/1992,"Carmignac Patrimoine",FR0010135103,95.61,100.43,
25/03/1992,"Carmignac Patrimoine",FR0010135103,95.77,100.12,
26/03/1992,"Carmignac Patrimoine",FR0010135103,95.7,100.44,
27/03/1992,"Carmignac Patrimoine",FR0010135103,95.75,99.58,
30/03/1992,"Carmignac Patrimoine",FR0010135103,95.58,99.61,
31/03/1992,"Carmignac Patrimoine",FR0010135103,95.82,99.53,
01/04/1992,"Carmignac Patrimoine",FR0010135103,95.8,98.89,
02/04/1992,"Carmignac Patrimoine",FR0010135103,95.8,98.34,
03/04/1992,"Carmignac Patrimoine",FR0010135103,95.79,98.12,
06/04/1992,"Carmignac Patrimoine",FR0010135103,96.19,98.23,
07/04/1992,"Carmignac Patrimoine",FR0010135103,96.13,97.6,
08/04/1992,"Carmignac Patrimoine",FR0010135103,95.64,96.88,
09/04/1992,"Carmignac Patrimoine",FR0010135103,95.8,96.88,
10/04/1992,"Carmignac Patrimoine",FR0010135103,96.74,99.13,
13/04/1992,"Carmignac Patrimoine",FR0010135103,96.96,99.25,
14/04/1992,"Carmignac Patrimoine",FR0010135103,97.66,99.52,
15/04/1992,"Carmignac Patrimoine",FR0010135103,98.18,100.54,
16/04/1992,"Carmignac Patrimoine",FR0010135103,98.28,100.52,
20/04/1992,"Carmignac Patrimoine",FR0010135103,98.02,100.12,
21/04/1992,"Carmignac Patrimoine",FR0010135103,97.83,99.88,
22/04/1992,"Carmignac Patrimoine",FR0010135103,98.05,99.75,
23/04/1992,"Carmignac Patrimoine",FR0010135103,97.73,100.12,
24/04/1992,"Carmignac Patrimoine",FR0010135103,97.25,99.79,
27/04/1992,"Carmignac Patrimoine",FR0010135103,97.11,99.76,
28/04/1992,"Carmignac Patrimoine",FR0010135103,97.35,99.99,
29/04/1992,"Carmignac Patrimoine",FR0010135103,97.46,100.23,
30/04/1992,"Carmignac Patrimoine",FR0010135103,97.86,100.23853693,
01/05/1992,"Carmignac Patrimoine",FR0010135103,97.86,100.12,
04/05/1992,"Carmignac Patrimoine",FR0010135103,97.87,100.24,
05/05/1992,"Carmignac Patrimoine",FR0010135103,97.77,100.14,
06/05/1992,"Carmignac Patrimoine",FR0010135103,97.57,100.26,
08/05/1992,"Carmignac Patrimoine",FR0010135103,97.71,100.95,
11/05/1992,"Carmignac Patrimoine",FR0010135103,97.69,100.99,
12/05/1992,"Carmignac Patrimoine",FR0010135103,97.35,100.33,
13/05/1992,"Carmignac Patrimoine",FR0010135103,97.16,100.73,
14/05/1992,"Carmignac Patrimoine",FR0010135103,96.95,100.24,
15/05/1992,"Carmignac Patrimoine",FR0010135103,96.52,99.78,
18/05/1992,"Carmignac Patrimoine",FR0010135103,96.73,99.8,
19/05/1992,"Carmignac Patrimoine",FR0010135103,96.77,100.01,
20/05/1992,"Carmignac Patrimoine",FR0010135103,97.15,100.32,
21/05/1992,"Carmignac Patrimoine",FR0010135103,97.63,100.38,
22/05/1992,"Carmignac Patrimoine",FR0010135103,98.2,100.51,
25/05/1992,"Carmignac Patrimoine",FR0010135103,98.39,100.53,
26/05/1992,"Carmignac Patrimoine",FR0010135103,98.01,100.18,
28/05/1992,"Carmignac Patrimoine",FR0010135103,97.68,100.58,
29/05/1992,"Carmignac Patrimoine",FR0010135103,97.82,100.58,
01/06/1992,"Carmignac Patrimoine",FR0010135103,97.52,100.56,
02/06/1992,"Carmignac Patrimoine",FR0010135103,97.59,100.21,
03/06/1992,"Carmignac Patrimoine",FR0010135103,97.2,100.18,
04/06/1992,"Carmignac Patrimoine",FR0010135103,97.03,99.81,
08/06/1992,"Carmignac Patrimoine",FR0010135103,96.53,99.26,
09/06/1992,"Carmignac Patrimoine",FR0010135103,96.09,99.09,
10/06/1992,"Carmignac Patrimoine",FR0010135103,95.83,98.85,
11/06/1992,"Carmignac Patrimoine",FR0010135103,95.51,98.5,
12/06/1992,"Carmignac Patrimoine",FR0010135103,95.07,98.04,
15/06/1992,"Carmignac Patrimoine",FR0010135103,94.26,97.86,
16/06/1992,"Carmignac Patrimoine",FR0010135103,94.35,97.65,
17/06/1992,"Carmignac Patrimoine",FR0010135103,93.85,97.23,
18/06/1992,"Carmignac Patrimoine",FR0010135103,93.49,96.52,
19/06/1992,"Carmignac Patrimoine",FR0010135103,93.53,96.51,
22/06/1992,"Carmignac Patrimoine",FR0010135103,93.13,96.29,
23/06/1992,"Carmignac Patrimoine",FR0010135103,92.78,96.42,
24/06/1992,"Carmignac Patrimoine",FR0010135103,92.59,95.87,
25/06/1992,"Carmignac Patrimoine",FR0010135103,92.88,95.94,
26/06/1992,"Carmignac Patrimoine",FR0010135103,92.64,95.22,
29/06/1992,"Carmignac Patrimoine",FR0010135103,92.43,95.04,
30/06/1992,"Carmignac Patrimoine",FR0010135103,92.74,95.23,
01/07/1992,"Carmignac Patrimoine",FR0010135103,93.02,95.53,
02/07/1992,"Carmignac Patrimoine",FR0010135103,92.93,95.78,
03/07/1992,"Carmignac Patrimoine",FR0010135103,93.35,95.7,
06/07/1992,"Carmignac Patrimoine",FR0010135103,93.07,95.66,
07/07/1992,"Carmignac Patrimoine",FR0010135103,92.66,95.06,
08/07/1992,"Carmignac Patrimoine",FR0010135103,92.48,94.91,
09/07/1992,"Carmignac Patrimoine",FR0010135103,92.85,95.83,
14/07/1992,"Carmignac Patrimoine",FR0010135103,93.3,95.41,
15/07/1992,"Carmignac Patrimoine",FR0010135103,92.96,95.12,
16/07/1992,"Carmignac Patrimoine",FR0010135103,92.73,95.02,
17/07/1992,"Carmignac Patrimoine",FR0010135103,92.4,94.25,
20/07/1992,"Carmignac Patrimoine",FR0010135103,91.52,94.27,
21/07/1992,"Carmignac Patrimoine",FR0010135103,91.96,93.92,
22/07/1992,"Carmignac Patrimoine",FR0010135103,91.41,93.45,
23/07/1992,"Carmignac Patrimoine",FR0010135103,91.15,93.52,
24/07/1992,"Carmignac Patrimoine",FR0010135103,91.14,93.05,
27/07/1992,"Carmignac Patrimoine",FR0010135103,90.9,92.83,
28/07/1992,"Carmignac Patrimoine",FR0010135103,91.21,93.11,
29/07/1992,"Carmignac Patrimoine",FR0010135103,91.01,93.62,
30/07/1992,"Carmignac Patrimoine",FR0010135103,90.92,93.75,
31/07/1992,"Carmignac Patrimoine",FR0010135103,90.79,93.85,
03/08/1992,"Carmignac Patrimoine",FR0010135103,90.88,93.78,
04/08/1992,"Carmignac Patrimoine",FR0010135103,91.13,93.67,
05/08/1992,"Carmignac Patrimoine",FR0010135103,91.13,93.73,
06/08/1992,"Carmignac Patrimoine",FR0010135103,91.48,93.41,
07/08/1992,"Carmignac Patrimoine",FR0010135103,91.67,92.6,
10/08/1992,"Carmignac Patrimoine",FR0010135103,91.62,92.46,
11/08/1992,"Carmignac Patrimoine",FR0010135103,91.52,92.27,
12/08/1992,"Carmignac Patrimoine",FR0010135103,91.53,91.94,
13/08/1992,"Carmignac Patrimoine",FR0010135103,91.28,91.75,
14/08/1992,"Carmignac Patrimoine",FR0010135103,91.49,92.32,
17/08/1992,"Carmignac Patrimoine",FR0010135103,91.52,92.33,
18/08/1992,"Carmignac Patrimoine",FR0010135103,91.11,91.8,
19/08/1992,"Carmignac Patrimoine",FR0010135103,91.14,91.64,
20/08/1992,"Carmignac Patrimoine",FR0010135103,90.98,91.84,
21/08/1992,"Carmignac Patrimoine",FR0010135103,91.17,91.64,
24/08/1992,"Carmignac Patrimoine",FR0010135103,90.15,91.41,
25/08/1992,"Carmignac Patrimoine",FR0010135103,90.11,91.12,
26/08/1992,"Carmignac Patrimoine",FR0010135103,90.4,91.3,
27/08/1992,"Carmignac Patrimoine",FR0010135103,90.8,91.98,
28/08/1992,"Carmignac Patrimoine",FR0010135103,91.29,92.22,
31/08/1992,"Carmignac Patrimoine",FR0010135103,91.15,92.17,
01/09/1992,"Carmignac Patrimoine",FR0010135103,91.13,91.95,
02/09/1992,"Carmignac Patrimoine",FR0010135103,90.92,91.96,
03/09/1992,"Carmignac Patrimoine",FR0010135103,91.17,93.21,
04/09/1992,"Carmignac Patrimoine",FR0010135103,90.65,93.13,
07/09/1992,"Carmignac Patrimoine",FR0010135103,90.91,93.18,
08/09/1992,"Carmignac Patrimoine",FR0010135103,90.95,92.84,
09/09/1992,"Carmignac Patrimoine",FR0010135103,90.94,93.58,
10/09/1992,"Carmignac Patrimoine",FR0010135103,90.97,93.6,
11/09/1992,"Carmignac Patrimoine",FR0010135103,91.2,95.39,
14/09/1992,"Carmignac Patrimoine",FR0010135103,92.78,95.94,
15/09/1992,"Carmignac Patrimoine",FR0010135103,92.47,95.69,
16/09/1992,"Carmignac Patrimoine",FR0010135103,93.19,96.01,
17/09/1992,"Carmignac Patrimoine",FR0010135103,94.02,95.69,
18/09/1992,"Carmignac Patrimoine",FR0010135103,94.93,96.23,
21/09/1992,"Carmignac Patrimoine",FR0010135103,94.72,96.05,
22/09/1992,"Carmignac Patrimoine",FR0010135103,94.41,96.8,
23/09/1992,"Carmignac Patrimoine",FR0010135103,94.5,96.84,
24/09/1992,"Carmignac Patrimoine",FR0010135103,94.66,97.33,
25/09/1992,"Carmignac Patrimoine",FR0010135103,93.72,95.5,
28/09/1992,"Carmignac Patrimoine",FR0010135103,92.73,95.14,
29/09/1992,"Carmignac Patrimoine",FR0010135103,92.65,94.58,
30/09/1992,"Carmignac Patrimoine",FR0010135103,92.25,94.4,
01/10/1992,"Carmignac Patrimoine",FR0010135103,92.65,94.41,
02/10/1992,"Carmignac Patrimoine",FR0010135103,92.5,93.69,
05/10/1992,"Carmignac Patrimoine",FR0010135103,92.4,93.67,
06/10/1992,"Carmignac Patrimoine",FR0010135103,92.04,94.28,
07/10/1992,"Carmignac Patrimoine",FR0010135103,91.99,94.72,
08/10/1992,"Carmignac Patrimoine",FR0010135103,92.27,95.77,
09/10/1992,"Carmignac Patrimoine",FR0010135103,92.47,96.08,
12/10/1992,"Carmignac Patrimoine",FR0010135103,92.37,96.23,
13/10/1992,"Carmignac Patrimoine",FR0010135103,92.68,96.51,
14/10/1992,"Carmignac Patrimoine",FR0010135103,92.35,96.51,
15/10/1992,"Carmignac Patrimoine",FR0010135103,92.19,96.29,
16/10/1992,"Carmignac Patrimoine",FR0010135103,92.88,97.23,
19/10/1992,"Carmignac Patrimoine",FR0010135103,93.48,97.33,
20/10/1992,"Carmignac Patrimoine",FR0010135103,94.32,98.41,
21/10/1992,"Carmignac Patrimoine",FR0010135103,94.63,98.67,
22/10/1992,"Carmignac Patrimoine",FR0010135103,94.86,98.52,
23/10/1992,"Carmignac Patrimoine",FR0010135103,95.69,99.45,
26/10/1992,"Carmignac Patrimoine",FR0010135103,95.75,99.57,
27/10/1992,"Carmignac Patrimoine",FR0010135103,95.72,99.68,
28/10/1992,"Carmignac Patrimoine",FR0010135103,95.36,99.9,
29/10/1992,"Carmignac Patrimoine",FR0010135103,95.72,99.79,
